X_Value	FRF Magnitude 1	FRF Magnitude 2	FRF Magnitude 3	FRF Phase 1	FRF Phase 2	FRF Phase 3	Coherence 1	Coherence 2	Coherence 3	Response Function FFT (Mag) 1	Response Function FFT (Mag) 2	Response Function FFT (Mag) 3	Response Function FFT (Phase) 1	Response Function FFT (Phase) 2	Response Function FFT (Phase) 3	Transmissibility Magnitude 1	Transmissibility Magnitude 2	Transmissibility Phase 1	Transmissibility Phase 2	Bode Amplitude Ratio 1	Bode Amplitude Ratio 2	Bode Amplitude Ratio 3	Bode Phase 1	Bode Phase 2	Bode Phase 3	Comment
465.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.628135E-6	0.000000	0.000000	3.000309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.632841E-6	0.000000	0.000000	3.000525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630047E-6	0.000000	0.000000	3.001796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630282E-6	0.000000	0.000000	3.001223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629543E-6	0.000000	0.000000	3.000586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.500000	0.207790	0.000000	0.000000	-0.031478	0.000000	0.000000	1.000000	NaN	NaN	2.627316E-6	0.000000	0.000000	3.001730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.647515	-Inf	-Inf	-1.803540	0.000000	0.000000
465.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629883E-6	0.000000	0.000000	3.002127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.631613E-6	0.000000	0.000000	3.002863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.631939E-6	0.000000	0.000000	3.003236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
465.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.631369E-6	0.000000	0.000000	3.003379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630788E-6	0.000000	0.000000	3.003582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630325E-6	0.000000	0.000000	3.005136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629205E-6	0.000000	0.000000	3.005116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627983E-6	0.000000	0.000000	3.004836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.631028E-6	0.000000	0.000000	3.005969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.500000	0.258190	0.000000	0.000000	-0.029415	0.000000	0.000000	1.000000	NaN	NaN	2.632317E-6	0.000000	0.000000	3.006934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-11.761226	-Inf	-Inf	-1.685354	0.000000	0.000000
466.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627007E-6	0.000000	0.000000	3.005665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626257E-6	0.000000	0.000000	3.006056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627064E-6	0.000000	0.000000	3.006238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
466.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627734E-6	0.000000	0.000000	3.007185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627530E-6	0.000000	0.000000	3.008196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626432E-6	0.000000	0.000000	3.008202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627389E-6	0.000000	0.000000	3.008824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626932E-6	0.000000	0.000000	3.008948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622321E-6	0.000000	0.000000	3.009741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.500000	0.209010	0.000000	0.000000	-0.029102	0.000000	0.000000	1.000000	NaN	NaN	2.625861E-6	0.000000	0.000000	3.010389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.596648	-Inf	-Inf	-1.667438	0.000000	0.000000
467.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.631570E-6	0.000000	0.000000	3.011967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629814E-6	0.000000	0.000000	3.012082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630131E-6	0.000000	0.000000	3.012103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
467.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629952E-6	0.000000	0.000000	3.012563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.629593E-6	0.000000	0.000000	3.012080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630216E-6	0.000000	0.000000	3.012493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626040E-6	0.000000	0.000000	3.013718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626935E-6	0.000000	0.000000	3.014146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630008E-6	0.000000	0.000000	3.015653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.500000	0.256252	0.000000	0.000000	-0.027468	0.000000	0.000000	1.000000	NaN	NaN	2.629416E-6	0.000000	0.000000	3.015165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-11.826655	-Inf	-Inf	-1.573779	0.000000	0.000000
468.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626064E-6	0.000000	0.000000	3.012396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627470E-6	0.000000	0.000000	3.014112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626793E-6	0.000000	0.000000	3.014848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
468.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627201E-6	0.000000	0.000000	3.016088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.625113E-6	0.000000	0.000000	3.016701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624868E-6	0.000000	0.000000	3.015004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.627628E-6	0.000000	0.000000	3.016077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.625328E-6	0.000000	0.000000	3.016726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622990E-6	0.000000	0.000000	3.016022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.500000	0.210345	0.000000	0.000000	-0.029098	0.000000	0.000000	1.000000	NaN	NaN	2.625785E-6	0.000000	0.000000	3.016676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.541346	-Inf	-Inf	-1.667214	0.000000	0.000000
469.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.630886E-6	0.000000	0.000000	3.019162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.628091E-6	0.000000	0.000000	3.018457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626244E-6	0.000000	0.000000	3.019102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
469.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624668E-6	0.000000	0.000000	3.017941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626858E-6	0.000000	0.000000	3.018994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.635850E-6	0.000000	0.000000	3.023902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.635540E-6	0.000000	0.000000	3.023227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.638495E-6	0.000000	0.000000	3.023768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.653010E-6	0.000000	0.000000	3.024414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.500000	0.255435	0.000000	0.000000	-0.024811	0.000000	0.000000	1.000000	NaN	NaN	2.637893E-6	0.000000	0.000000	3.024105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-11.854390	-Inf	-Inf	-1.421558	0.000000	0.000000
470.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.593292E-6	0.000000	0.000000	3.022240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.612144E-6	0.000000	0.000000	3.023804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.618074E-6	0.000000	0.000000	3.023833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
470.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622251E-6	0.000000	0.000000	3.023351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621756E-6	0.000000	0.000000	3.024945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.616372E-6	0.000000	0.000000	3.027963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.619461E-6	0.000000	0.000000	3.026906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.620477E-6	0.000000	0.000000	3.027580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.620695E-6	0.000000	0.000000	3.029728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.500000	0.211400	0.000000	0.000000	-0.023141	0.000000	0.000000	1.000000	NaN	NaN	2.622164E-6	0.000000	0.000000	3.028916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.497895	-Inf	-Inf	-1.325884	0.000000	0.000000
471.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.628660E-6	0.000000	0.000000	3.024465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.626205E-6	0.000000	0.000000	3.026672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.625304E-6	0.000000	0.000000	3.027861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
471.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624722E-6	0.000000	0.000000	3.028365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624348E-6	0.000000	0.000000	3.028578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.623684E-6	0.000000	0.000000	3.028495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624406E-6	0.000000	0.000000	3.029134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624295E-6	0.000000	0.000000	3.029434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624978E-6	0.000000	0.000000	3.028167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.500000	0.252514	0.000000	0.000000	-0.025225	0.000000	0.000000	1.000000	NaN	NaN	2.624459E-6	0.000000	0.000000	3.029974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-11.954281	-Inf	-Inf	-1.445260	0.000000	0.000000
472.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622315E-6	0.000000	0.000000	3.034637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622979E-6	0.000000	0.000000	3.033083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622371E-6	0.000000	0.000000	3.032946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
472.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622254E-6	0.000000	0.000000	3.033068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.623171E-6	0.000000	0.000000	3.033605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624231E-6	0.000000	0.000000	3.034000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622506E-6	0.000000	0.000000	3.034485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622662E-6	0.000000	0.000000	3.035632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622120E-6	0.000000	0.000000	3.037368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.500000	0.212811	0.000000	0.000000	-0.022230	0.000000	0.000000	1.000000	NaN	NaN	2.622905E-6	0.000000	0.000000	3.036111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.440112	-Inf	-Inf	-1.273677	0.000000	0.000000
473.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624067E-6	0.000000	0.000000	3.031950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.623613E-6	0.000000	0.000000	3.034624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.624888E-6	0.000000	0.000000	3.035659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
473.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.625485E-6	0.000000	0.000000	3.036331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.623458E-6	0.000000	0.000000	3.036343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.620196E-6	0.000000	0.000000	3.035937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621555E-6	0.000000	0.000000	3.036417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622591E-6	0.000000	0.000000	3.036416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.623255E-6	0.000000	0.000000	3.034160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.500000	0.250735	0.000000	0.000000	-0.023998	0.000000	0.000000	1.000000	NaN	NaN	2.622638E-6	0.000000	0.000000	3.037484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-12.015714	-Inf	-Inf	-1.375000	0.000000	0.000000
474.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621783E-6	0.000000	0.000000	3.045158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621897E-6	0.000000	0.000000	3.042518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.620628E-6	0.000000	0.000000	3.042212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
474.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621747E-6	0.000000	0.000000	3.042469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622363E-6	0.000000	0.000000	3.042865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622370E-6	0.000000	0.000000	3.043920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621943E-6	0.000000	0.000000	3.045048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621722E-6	0.000000	0.000000	3.046755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621466E-6	0.000000	0.000000	3.052104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.500000	0.214031	0.000000	0.000000	-0.017008	0.000000	0.000000	1.000000	NaN	NaN	2.621219E-6	0.000000	0.000000	3.047616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.390471	-Inf	-Inf	-0.974475	0.000000	0.000000
475.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621549E-6	0.000000	0.000000	3.034926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621079E-6	0.000000	0.000000	3.040508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621459E-6	0.000000	0.000000	3.042438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
475.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621695E-6	0.000000	0.000000	3.043876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
476.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621681E-6	0.000000	0.000000	3.044490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
476.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.620607E-6	0.000000	0.000000	3.045308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
476.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621386E-6	0.000000	0.000000	3.046528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
476.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.622042E-6	0.000000	0.000000	3.048280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
